date,hour,trip_count,avg_duration_min
2024-09-21,2,2969,13.447776580217807
2024-09-21,3,2754,13.068226694504961
2024-09-21,4,2238,12.828241182603515
2024-09-21,5,1591,14.475334579928766
2024-09-21,6,1227,13.871757090464547
2024-09-21,7,894,14.71713818046234
2024-09-21,8,336,13.527892361111112
2024-09-21,9,221,12.235822096530919
2024-09-21,10,408,11.945077982026145
2024-09-21,11,976,12.363345765027322
2024-09-21,12,1746,13.236675840015275
2024-09-21,13,2609,14.133954452536093
2024-09-21,14,3128,14.822971057118501
2024-09-21,15,3907,15.174156185479053
2024-09-21,16,4241,15.174986897744242
2024-09-21,17,4605,15.645262609482446
2024-09-21,18,4973,15.807888159394059
2024-09-21,19,5168,16.16489166989164
2024-09-21,20,5461,15.344049548312276
2024-09-21,21,5505,15.179971223130488
2024-09-21,22,5169,15.030581008576775
2024-09-21,23,4210,14.689601773555026
2024-09-22,0,3218,13.905042785373938
2024-09-22,1,2797,13.76628935168633
2024-09-22,2,2508,13.575135891812867
2024-09-22,3,2388,13.244343069514239
2024-09-22,4,1839,12.49223370491209
2024-09-22,5,1487,13.250832840170364
2024-09-22,6,1114,13.768089736684619
2024-09-22,7,887,15.081811161217589
2024-09-22,8,369,12.740931120144536
2024-09-22,9,267,11.912374656679152
2024-09-22,10,855,10.074027368421051
2024-09-22,11,760,13.386260263157894
2024-09-22,12,1853,15.842984538586077
2024-09-22,13,3063,19.40315097399064
2024-09-22,14,3478,17.495503028560478
2024-09-22,15,4469,17.9605745431491
2024-09-22,16,4776,16.145165549972084
2024-09-22,17,4903,15.763738275885514
2024-09-22,18,5064,15.96243441284887
2024-09-22,19,5129,15.845255683369077
2024-09-22,20,5237,14.749210798166892
2024-09-22,21,4888,14.810408902755047
2024-09-22,22,4442,14.454511909049977
2024-09-22,23,3231,13.659968446301455
2024-09-23,0,2387,13.540513636363636
2024-09-23,1,2161,13.465902953879377
2024-09-23,2,1664,12.614393960336539
2024-09-23,3,1161,12.829143051966694
2024-09-23,4,657,12.519787772704213
2024-09-23,5,346,15.136652408477842
2024-09-23,6,205,11.907140894308943
2024-09-23,7,141,12.735795271867612
2024-09-23,8,90,11.376732777777779
2024-09-23,9,306,12.031968627450981
2024-09-23,10,795,11.033565450733752
2024-09-23,11,2752,12.977942950581395
2024-09-23,12,4517,12.208880772636705
2024-09-23,13,1894,10.364507118972194
2024-09-23,14,1168,9.961527283105024
2024-09-23,15,1250,10.42254284
2024-09-23,16,1051,9.86201939422772
2024-09-23,17,1488,10.989832045250894
2024-09-23,18,1775,11.144222450704225
2024-09-23,19,2783,11.681826835549167
2024-09-23,20,4369,12.269571004043641
2024-09-23,21,6334,12.484260640985159
2024-09-23,22,4903,11.647782905024135
2024-09-23,23,3651,11.542134670866428
2024-09-24,0,2807,11.801049988124927
2024-09-24,1,2235,12.083197293064877
2024-09-24,2,1546,12.68360846269944
2024-09-24,3,877,12.297707753705813
2024-09-24,4,498,12.07053249665328
2024-09-24,5,221,12.360794494720967
2024-09-24,6,115,14.354497246376813
2024-09-24,7,93,14.145450896057348
2024-09-24,8,80,12.186118958333333
2024-09-24,9,323,11.808329360165118
2024-09-24,10,979,11.481279605039157
2024-09-24,11,3476,12.846899208860759
2024-09-24,12,5810,12.706016187607574
2024-09-24,13,3113,11.828081175714745
2024-09-24,14,2350,13.76235489361702
2024-09-24,15,2856,13.070423167600373
2024-09-24,16,3460,13.098099855491329
2024-09-24,17,3304,12.671110295601292
2024-09-24,18,3377,13.708786077386241
2024-09-24,19,4169,13.520703861837372
2024-09-24,20,6086,13.812675473764923
2024-09-24,21,8125,13.455544457435899
2024-09-24,22,6250,12.649619461333332
2024-09-24,23,4347,12.489681400966186
2024-09-25,0,3318,12.361740059272654
2024-09-25,1,2887,12.543644365546703
2024-09-25,2,1993,12.463542088978091
2024-09-25,3,1267,12.119293764798737
2024-09-25,4,682,12.395232502443795
2024-09-25,5,328,12.188647256097562
2024-09-25,6,136,12.961201960784315
2024-09-25,7,103,12.132362944983818
2024-09-25,8,101,12.050138943894389
2024-09-25,9,322,12.375717339544513
2024-09-25,10,828,10.154121155394524
2024-09-25,11,2424,11.93520050880088
2024-09-25,12,4479,11.502913827491255
2024-09-25,13,2532,10.496889803844129
2024-09-25,14,1879,10.893761885754833
2024-09-25,15,2458,11.001248677786819
2024-09-25,16,2933,11.041404653937947
2024-09-25,17,2737,10.998221184995737
2024-09-25,18,2767,12.127607137694254
2024-09-25,19,3345,11.80451581963129
2024-09-25,20,4829,12.290999392558845
2024-09-25,21,6258,11.957255347821455
2024-09-25,22,4907,11.57064624685823
2024-09-25,23,3563,11.270063860043035
2024-09-26,0,2782,11.194044572250181
2024-09-26,1,2201,10.689144684234439
2024-09-26,2,712,9.91835379213483
2024-09-26,3,735,10.010712630385488
2024-09-26,4,447,10.656164988814316
2024-09-26,5,240,11.957641875
2024-09-26,6,141,11.687310165484634
2024-09-26,7,122,10.644993715846994
2024-09-26,8,53,10.839633647798742
2024-09-26,9,145,10.277225517241378
2024-09-26,10,578,10.276971943483275
2024-09-26,11,2260,11.755636651917404
2024-09-26,12,3066,10.943675538160472
2024-09-26,13,1316,9.959052469604863
2024-09-26,14,1095,10.143059984779299
2024-09-26,15,2050,11.069139837398374
2024-09-26,16,2802,10.999336259814418
2024-09-26,17,3043,12.147013046335854
2024-09-26,18,3119,12.7180039863204
2024-09-26,19,3969,13.244674708154868
2024-09-26,20,5926,13.649144847564406
2024-09-26,21,7748,13.422550671140938
2024-09-26,22,6219,13.38642857104572
2024-09-26,23,4723,12.820721585856447
2024-09-27,0,3567,12.705676156433977
2024-09-27,1,3036,12.594696272507687
2024-09-27,2,2599,12.846981755803512
2024-09-27,3,1779,12.443181946786584
2024-09-27,4,1253,11.932491487097632
2024-09-27,5,766,14.036231462140993
2024-09-27,6,484,13.104030096418732
2024-09-27,7,373,12.87729468275246
2024-09-27,8,145,11.577174827586207
2024-09-27,9,294,11.677707256235827
2024-09-27,10,838,11.022417442322991
2024-09-27,11,2453,11.755958092132083
2024-09-27,12,3913,11.925349442030837
2024-09-27,13,2884,11.77465694059177
2024-09-27,14,2334,12.42038084832905
2024-09-27,15,3065,11.981760511147362
2024-09-27,16,3710,12.128766361185983
2024-09-27,17,3833,12.32499007304983
2024-09-27,18,3940,13.429162178510998
2024-09-27,19,4685,13.449534172892209
2024-09-27,20,5842,13.702647652059799
2024-09-27,21,6940,13.826175751681077
2024-09-27,22,6116,13.633194034772181
2024-09-27,23,4763,13.446432871439567
2024-09-28,0,3700,12.864703175675677
2024-09-28,1,3186,13.480481842435655
2024-09-28,2,2956,13.10053495151105
2024-09-28,3,2672,12.735953549151695
2024-09-28,4,2070,12.404359315619967
2024-09-28,5,1747,14.575590564777714
2024-09-28,6,1218,13.834116995073892
2024-09-28,7,956,14.53702599372385
2024-09-28,8,426,12.73468427230047
2024-09-28,9,250,11.1498906
2024-09-28,10,393,11.78852824427481
2024-09-28,11,785,10.906638110403398
2024-09-28,12,1392,11.77926537356322
2024-09-28,13,2229,12.053885770898761
2024-09-28,14,2763,13.316326124984922
2024-09-28,15,3510,14.380356172839507
2024-09-28,16,3916,14.460633993020089
2024-09-28,17,4436,14.98830632702134
2024-09-28,18,4659,15.809234342133506
2024-09-28,19,5063,15.803050608993349
2024-09-28,20,5484,15.57492454108923
2024-09-28,21,5234,15.17659915615845
2024-09-28,22,4983,14.509089641447586
2024-09-28,23,3866,14.199252862562512
2024-09-29,0,3084,14.102758727842627
2024-09-29,1,2683,14.102638054416698
2024-09-29,2,2697,13.829950000000002
2024-09-29,3,2415,13.836658654244307
2024-09-29,4,2033,13.532507476635514
2024-09-29,5,1542,13.524823908344143
2024-09-29,6,1087,14.848174210364919
2024-09-29,7,936,14.424930413105415
2024-09-29,8,362,12.445152440147332
2024-09-29,9,281,12.327707295373665
2024-09-29,10,315,10.92969222222222
2024-09-29,11,634,11.095231572029443
2024-09-29,12,1053,11.960143795504907
2024-09-29,13,1765,12.065365193578847
2024-09-29,14,2411,13.047966708143232
2024-09-29,15,2931,13.671358575002841
2024-09-29,16,3397,14.875373427534097
2024-09-29,17,3914,15.846916700732413
2024-09-29,18,4601,16.12217144099109
2024-09-29,19,4796,16.116004604531554
2024-09-29,20,5244,15.189902904907195
2024-09-29,21,4839,15.350414128263415
2024-09-29,22,4326,14.522845091693636
2024-09-29,23,3189,13.359712908957876
2024-09-30,0,2343,13.208724555413289
2024-09-30,1,1976,13.73324882759784
2024-09-30,2,1592,12.89547311557789
2024-09-30,3,1150,12.630854115942029
2024-09-30,4,630,11.329123306878307
2024-09-30,5,355,13.251882394366197
2024-09-30,6,228,13.238075219298246
2024-09-30,7,163,11.675182106339468
2024-09-30,8,109,13.41465259938838
2024-09-30,9,272,11.140849999999999
2024-09-30,10,766,10.870160530896433
2024-09-30,11,2577,12.444342581813476
2024-09-30,12,4312,12.012071645021646
2024-09-30,13,2622,11.758591444190184
2024-09-30,14,2336,12.658292686929226
2024-09-30,15,2955,13.614297236322615
2024-09-30,16,3461,12.941657074063372
2024-09-30,17,3394,13.357284138676095
2024-09-30,18,3642,14.106598192385137
2024-09-30,19,4446,14.231180248163144
2024-09-30,20,5854,13.761046278897618
2024-09-30,21,7389,13.777739890377587
2024-09-30,22,5654,12.968836048225446
2024-09-30,23,4168,12.130816674664107
2024-10-01,0,2985,11.964400932439977
2024-10-01,1,2393,12.19397399359242
2024-10-01,2,1685,12.69930377843719
2024-10-01,3,1041,11.669544092219022
2024-10-01,4,550,11.743407848484848
2024-10-01,5,231,12.172335137085136
2024-10-01,6,125,13.182960266666667
2024-10-01,7,106,12.050755974842767
2024-10-01,8,84,13.31615892857143
2024-10-01,9,323,11.783948658410733
2024-10-01,10,960,10.741921458333334
2024-10-01,11,3309,13.169652800443234
2024-10-01,12,5606,12.297486758235225
2024-10-01,13,2937,11.64452313585291
2024-10-01,14,2089,12.91776190362215
2024-10-01,15,2767,12.210378845922177
2024-10-01,16,3246,12.454773018073526
2024-10-01,17,3119,12.220336966976594
2024-10-01,18,2987,12.848997098538108
2024-10-01,19,3954,13.358073853481706
2024-10-01,20,5899,13.71518121715545
2024-10-01,21,8091,13.34528244139579
2024-10-01,22,6229,12.796006071065445
2024-10-01,23,4191,12.071664956653146
2024-10-02,0,3327,12.168088062318406
2024-10-02,1,2720,12.486223345588234
2024-10-02,2,2006,11.75530412927883
2024-10-02,3,1117,12.170754535959414
2024-10-02,4,576,12.032514207175925
2024-10-02,5,309,12.509146494066881
2024-10-02,6,174,12.228724425287355
2024-10-02,7,106,10.9305820754717
2024-10-02,8,93,14.621678136200716
2024-10-02,9,281,11.793993475682086
2024-10-02,10,910,11.126200274725273
2024-10-02,11,3154,12.755593426336926
2024-10-02,12,5332,12.182532004876217
2024-10-02,13,2815,11.26990241563055
2024-10-02,14,2131,11.772004285937745
2024-10-02,15,2801,11.696028239914318
2024-10-02,16,3289,11.56349681767508
2024-10-02,17,2939,11.38863412725417
2024-10-02,18,2803,11.569879414912592
2024-10-02,19,2802,10.838360153461812
2024-10-02,20,3015,11.039434051962411
2024-10-02,21,4462,11.49580609965636
2024-10-02,22,3023,10.705699079281068
2024-10-02,23,2754,11.357948638344226
2024-10-03,0,2553,11.357161907559732
2024-10-03,1,2126,10.988166157102539
2024-10-03,2,1639,11.173386567012408
2024-10-03,3,1154,11.3414033073368
2024-10-03,4,624,11.25071295405983
2024-10-03,5,339,12.163340806293018
2024-10-03,6,196,12.369342857142858
2024-10-03,7,151,11.554236754966887
2024-10-03,8,110,15.76667287878788
2024-10-03,9,357,12.523272642390289
2024-10-03,10,965,11.629890431778929
2024-10-03,11,3019,12.836531881417688
2024-10-03,12,5303,12.472582387327927
2024-10-03,13,3079,12.06492823968821
2024-10-03,14,2273,12.927207647748936
2024-10-03,15,2889,12.628086569747317
2024-10-03,16,3516,12.6850673729617
2024-10-03,17,3368,12.563465172209025
2024-10-03,18,3431,13.351698634994657
2024-10-03,19,4303,13.569100941203812
2024-10-03,20,6068,13.64251707866403
2024-10-03,21,7885,13.365563033185373
2024-10-03,22,6218,13.113393344590973
2024-10-03,23,4672,12.473781000285388
2024-10-04,0,3626,12.150866910277625
2024-10-04,1,2914,12.487180776710137
2024-10-04,2,2448,12.461350136165578
2024-10-04,3,1771,11.948536457745154
2024-10-04,4,1118,12.000651952892069
2024-10-04,5,616,12.384669994588744
2024-10-04,6,383,13.368770713664055
2024-10-04,7,255,13.239309150326797
2024-10-04,8,135,13.719833456790123
2024-10-04,9,273,11.619163125763125
2024-10-04,10,781,10.909682799829277
2024-10-04,11,2492,11.981096147672552
2024-10-04,12,3991,11.913553779336842
2024-10-04,13,2739,12.031466739686016
2024-10-04,14,2489,12.464555705102452
2024-10-04,15,3280,12.695401880081302
2024-10-04,16,3944,12.555800811359026
2024-10-04,17,3866,12.471679065356096
2024-10-04,18,3944,13.657273056118997
2024-10-04,19,4865,13.859181462829737
2024-10-04,20,6027,13.613778286599192
2024-10-04,21,6871,13.584452653665162
2024-10-04,22,5927,13.76833861987515
2024-10-04,23,4604,13.231227548508544
2024-10-05,0,3580,12.816246359404097
2024-10-05,1,2489,11.838985335476094
2024-10-05,2,2095,12.333702490055689
2024-10-05,3,2379,12.993201562281069
2024-10-05,4,2065,13.040983930589183
2024-10-05,5,1598,14.308051001251565
2024-10-05,6,1039,14.538443230670516
2024-10-05,7,807,13.271226889714994
2024-10-05,8,343,13.166038581146744
2024-10-05,9,233,12.399677896995708
2024-10-05,10,425,11.743371019607844
2024-10-05,11,850,11.662894235294118
2024-10-05,12,1584,11.700379661195287
2024-10-05,13,2460,12.400579356368565
2024-10-05,14,2970,13.984115134680135
2024-10-05,15,3607,14.499007416135292
2024-10-05,16,4174,15.124867764734068
2024-10-05,17,4533,15.461922516361497
2024-10-05,18,4859,16.44998855731632
2024-10-05,19,4994,15.74292655519957
2024-10-05,20,5288,15.332444367750881
2024-10-05,21,5124,15.083132321753837
2024-10-05,22,4522,14.777125232198143
2024-10-05,23,3506,13.326301906255942
2024-10-06,0,2800,12.89269400595238
2024-10-06,1,2271,13.355019895787466
2024-10-06,2,2222,13.245838583858385
2024-10-06,3,2219,12.024326040258376
2024-10-06,4,1738,12.202101649405448
2024-10-06,5,1384,12.80034376204239
2024-10-06,6,986,13.47778708586883
2024-10-06,7,805,13.671048612836438
2024-10-06,8,298,13.099499888143178
2024-10-06,9,235,10.615525319148935
2024-10-06,10,347,10.263472382324688
2024-10-06,11,610,11.649905737704918
2024-10-06,12,1110,12.123817042042042
2024-10-06,13,1827,12.721135960591132
2024-10-06,14,2614,13.360664798520785
2024-10-06,15,3071,14.994186481059373
2024-10-06,16,3584,14.556994870721725
2024-10-06,17,3962,15.15907056200572
2024-10-06,18,4351,15.869020412931894
2024-10-06,19,4653,14.829162558206177
2024-10-06,20,4741,14.450823121001195
2024-10-06,21,4407,14.331705672793284
2024-10-06,22,3598,12.6719664165277
2024-10-06,23,2632,12.598724170466056
2024-10-07,0,1912,10.918616727684796
2024-10-07,1,791,9.83245579435314
2024-10-07,2,736,10.46744236865942
2024-10-07,3,667,10.197481634182909
2024-10-07,4,359,10.577336675951718
2024-10-07,5,219,10.912858751902588
2024-10-07,6,146,12.438279452054795
2024-10-07,7,119,12.18748767507003
2024-10-07,8,85,10.634537843137256
2024-10-07,9,256,12.024329752604165
2024-10-07,10,807,10.986290809582817
2024-10-07,11,2546,12.885405243519246
2024-10-07,12,4060,12.23805234811166
2024-10-07,13,2192,10.998217974452555
2024-10-07,14,1637,11.291123427000612
2024-10-07,15,2213,11.289591655369783
2024-10-07,16,2856,11.710391579131652
2024-10-07,17,2899,11.756507048407498
2024-10-07,18,2652,12.654326703117144
2024-10-07,19,3384,12.2505286643026
2024-10-07,20,4928,12.733350612148268
2024-10-07,21,6424,12.437907534246575
2024-10-07,22,4805,11.701784190079778
2024-10-07,23,3244,10.98800487053021
2024-10-08,0,2561,11.186603423142001
2024-10-08,1,1954,11.608549036165131
2024-10-08,2,1357,11.365493220338985
2024-10-08,3,846,10.79728463356974
2024-10-08,4,428,11.290202492211838
2024-10-08,5,230,10.629367318840579
2024-10-08,6,97,11.986133333333333
2024-10-08,7,91,12.114600366300367
2024-10-08,8,82,12.431225203252032
2024-10-08,9,297,11.960297250280584
2024-10-08,10,875,10.91790902857143
2024-10-08,11,3018,12.761758692290702
2024-10-08,12,5157,12.260568689806735
2024-10-08,13,2750,11.430835163636363
2024-10-08,14,2015,11.629392572373863
2024-10-08,15,2471,11.42715947659517
2024-10-08,16,2938,11.576058492171544
2024-10-08,17,2832,11.764387441148777
2024-10-08,18,2667,12.517895600549933
2024-10-08,19,3497,12.700397149938043
2024-10-08,20,5362,13.221898305980355
2024-10-08,21,7290,12.991466561499772
2024-10-08,22,5529,12.471199695544705
2024-10-08,23,3689,11.429568302159574
2024-10-09,0,2743,11.530587495442946
2024-10-09,1,2259,11.472499099896709
2024-10-09,2,1562,11.321711801109688
2024-10-09,3,920,11.050744474637682
2024-10-09,4,586,10.196964846416382
2024-10-09,5,232,12.480261566091954
2024-10-09,6,139,13.602229496402877
2024-10-09,7,99,11.814289057239058
2024-10-09,8,101,12.169972772277227
2024-10-09,9,266,12.228126253132833
2024-10-09,10,846,10.7964115642238
2024-10-09,11,2896,12.818666563075507
2024-10-09,12,4936,11.950371214883846
2024-10-09,13,2796,11.55314456962327
2024-10-09,14,2041,11.799796292666993
2024-10-09,15,2541,12.008440397481307
2024-10-09,16,3040,11.825249791666666
2024-10-09,17,2706,11.539894154964278
2024-10-09,18,2762,12.24410836953898
2024-10-09,19,3412,12.31396010160219
2024-10-09,20,5006,12.341994689705686
2024-10-09,21,5796,11.542426800092018
2024-10-09,22,4525,11.253185580110497
2024-10-09,23,3208,10.845748488154614
2024-10-10,0,2606,10.428042645177795
2024-10-10,1,2123,10.946919084628671
2024-10-10,2,1684,10.5706023456057
2024-10-10,3,1035,10.500619516908213
2024-10-10,4,602,10.894488953488372
2024-10-10,5,331,11.677416918429003
2024-10-10,6,165,12.227079191919191
2024-10-10,7,134,11.91431592039801
2024-10-10,8,92,13.105995108695652
2024-10-10,9,246,11.614307249322492
2024-10-10,10,791,10.142621744627053
2024-10-10,11,2740,12.28810291970803
2024-10-10,12,4500,11.199281733333333
2024-10-10,13,2692,10.959916976225854
2024-10-10,14,1947,10.922616409861325
2024-10-10,15,2331,11.422863635063635
2024-10-10,16,2723,11.110177163667524
2024-10-10,17,2746,10.956914311726146
2024-10-10,18,2575,12.087798226537219
2024-10-10,19,3299,11.861790972011722
2024-10-10,20,4930,12.430567139959432
2024-10-10,21,6200,12.34646959139785
2024-10-10,22,4888,11.941406693262412
2024-10-10,23,3538,11.38950596382137
2024-10-11,0,2689,11.179517503408952
2024-10-11,1,2268,11.901423486184598
2024-10-11,2,1855,11.586338095238094
2024-10-11,3,1393,11.043186587700408
2024-10-11,4,872,10.827702924311927
2024-10-11,5,608,12.159363898026315
2024-10-11,6,332,12.912397841365463
2024-10-11,7,301,13.578244130675527
2024-10-11,8,138,11.005376086956522
2024-10-11,9,259,11.582926254826255
2024-10-11,10,656,10.083582444105692
2024-10-11,11,2027,11.826056043413912
2024-10-11,12,3307,11.172628923495616
2024-10-11,13,2343,11.082373716033576
2024-10-11,14,2131,11.673771414046614
2024-10-11,15,2752,12.04487601138566
2024-10-11,16,3363,12.190409916741006
2024-10-11,17,3362,12.181287571881816
2024-10-11,18,3448,12.386935735692187
2024-10-11,19,4081,12.932206195376951
2024-10-11,20,4967,12.759344070867728
2024-10-11,21,5276,12.505330221758909
2024-10-11,22,4511,12.798021717283676
2024-10-11,23,2584,12.310607249742
2024-10-12,0,2977,11.95947487963274
2024-10-12,1,2010,10.897388540630182
2024-10-12,2,1038,10.762398137443801
2024-10-12,3,1362,11.301755555555555
2024-10-12,4,1299,11.591477431357456
2024-10-12,5,1090,13.481636819571865
2024-10-12,6,857,13.60363689225982
2024-10-12,7,697,13.097868747011
2024-10-12,8,243,11.483534910836763
2024-10-12,9,193,11.656788428324699
2024-10-12,10,302,10.063607284768212
2024-10-12,11,631,11.115584495509772
2024-10-12,12,1246,11.140115877474585
2024-10-12,13,1609,11.429912968717629
2024-10-12,14,2200,12.789748598484849
2024-10-12,15,2530,13.728004262187088
2024-10-12,16,2855,13.99636440747227
2024-10-12,17,3006,14.771556913949876
2024-10-12,18,3353,15.271687717466945
2024-10-12,19,3470,14.334193616714698
2024-10-12,20,3661,14.047742028589639
2024-10-12,21,3511,13.693587482198804
2024-10-12,22,2912,12.631828331043957
2024-10-12,23,2393,12.318135966011981
2024-10-13,0,1777,12.15181748264866
2024-10-13,1,1474,12.105243374038896
2024-10-13,2,1412,11.432623182247404
2024-10-13,3,1340,11.61940410447761
2024-10-13,4,1167,11.303266095401312
2024-10-13,5,797,11.729257005437054
2024-10-13,6,651,12.22596625704045
2024-10-13,7,619,13.086362762520194
2024-10-13,8,265,11.983163396226416
2024-10-13,9,192,9.55737248263889
2024-10-13,10,263,9.863488719898605
2024-10-13,11,466,10.846658583690989
2024-10-13,12,766,11.430750174064404
2024-10-13,13,1274,12.212442844060703
2024-10-13,14,1791,13.230714814814814
2024-10-13,15,2151,13.320234464590113
2024-10-13,16,2456,13.755124239956569
2024-10-13,17,2596,15.077754038263995
2024-10-13,18,2718,14.128006395634046
2024-10-13,19,3151,14.127863334391197
2024-10-13,20,3534,14.144018968119223
2024-10-13,21,3020,13.405011909492274
2024-10-13,22,2506,12.084007807927641
2024-10-13,23,1897,11.444603830609735
2024-10-14,0,1394,11.733023696795792
2024-10-14,1,1230,11.678470636856368
2024-10-14,2,1178,12.462255800792303
2024-10-14,3,996,11.137809303882197
2024-10-14,4,707,10.46434889203206
2024-10-14,5,510,12.676205555555557
2024-10-14,6,274,12.341559610705596
2024-10-14,7,272,13.273513480392158
2024-10-14,8,129,13.159448062015503
2024-10-14,9,118,11.504541101694915
2024-10-14,10,216,9.003290046296296
2024-10-14,11,334,9.787221856287426
2024-10-14,12,505,9.551370462046204
2024-10-14,13,682,9.13928220918866
2024-10-14,14,651,9.519228622631848
2024-10-14,15,909,9.916192794279429
2024-10-14,16,943,10.33160498409332
2024-10-14,17,765,9.675996906318082
2024-10-14,18,677,9.614368266863613
2024-10-14,19,774,9.640171726959517
2024-10-14,20,1066,9.981814555972482
2024-10-14,21,1368,10.609119091130603
2024-10-14,22,1445,11.199794567474049
2024-10-14,23,1325,10.837109610062893
2024-10-15,0,1017,11.25936307767945
2024-10-15,1,843,10.873786279161722
2024-10-15,2,877,10.481341600152033
2024-10-15,3,644,10.794202225672876
2024-10-15,4,416,10.456838181089744
2024-10-15,5,175,11.676903714285714
2024-10-15,6,102,11.577127124183008
2024-10-15,7,92,10.927366304347826
2024-10-15,8,76,11.771683771929823
2024-10-15,9,191,11.41900270506108
2024-10-15,10,700,11.173897738095238
2024-10-15,11,2192,12.227950121654501
2024-10-15,12,3897,11.901277670857926
2024-10-15,13,2140,11.317949890965734
2024-10-15,14,1437,10.850209232196706
2024-10-15,15,1717,11.398765200931859
2024-10-15,16,2203,10.964039665607505
2024-10-15,17,1989,11.208616365007542
2024-10-15,18,1910,11.351347547993019
2024-10-15,19,1956,11.312281160531697
2024-10-15,20,3518,12.056112715558081
2024-10-15,21,4644,11.699726539621016
2024-10-15,22,3408,10.989716026017216
2024-10-15,23,2034,10.282436291379875
2024-10-16,0,1316,10.195879141337386
2024-10-16,1,1126,10.545763839550029
2024-10-16,2,794,10.394669290512175
2024-10-16,3,541,9.764359704251387
2024-10-16,4,346,10.62655197495183
2024-10-16,5,190,11.323499210526315
2024-10-16,6,80,10.463324375000001
2024-10-16,7,90,11.236217777777778
2024-10-16,8,81,12.062616049382717
2024-10-16,9,215,11.4280603875969
2024-10-16,10,733,11.24771093678945
2024-10-16,11,2242,12.609065068391319
2024-10-16,12,3957,12.322383842978686
2024-10-16,13,2186,11.505010559621835
2024-10-16,14,1572,11.567950964800678
2024-10-16,15,1922,11.58437420221991
2024-10-16,16,2384,11.334669924496644
2024-10-16,17,2375,12.030113515789473
2024-10-16,18,2251,12.453410995113282
2024-10-16,19,2881,12.71501259979174
2024-10-16,20,4394,12.67977590653922
2024-10-16,21,5873,12.254804886769964
2024-10-16,22,4091,11.644860934571826
2024-10-16,23,2966,10.908291868959317
2024-10-17,0,2366,11.258246414482953
2024-10-17,1,1895,10.914277977132807
2024-10-17,2,1325,10.790602050314465
2024-10-17,3,921,10.261269163952225
2024-10-17,4,511,9.990228734507502
2024-10-17,5,262,10.677847964376591
2024-10-17,6,151,10.894341169977924
2024-10-17,7,124,11.27865443548387
2024-10-17,8,75,12.897870444444445
2024-10-17,9,200,11.890381416666667
2024-10-17,10,742,10.874281738544473
2024-10-17,11,2304,12.634008861400464
2024-10-17,12,3957,12.237952944149608
2024-10-17,13,2363,11.146589272111722
2024-10-17,14,1680,11.716264404761906
2024-10-17,15,2115,11.90026024428684
2024-10-17,16,2569,12.370925113533152
2024-10-17,17,2503,12.296980103875349
2024-10-17,18,2503,12.895760287654815
2024-10-17,19,3352,13.309002555688146
2024-10-17,20,4637,13.181705632233484
2024-10-17,21,6152,13.13895750704378
2024-10-17,22,4630,12.009382933765298
2024-10-17,23,3158,11.325637972345366
2024-10-18,0,2444,11.240602339061649
2024-10-18,1,2169,11.355654725680036
2024-10-18,2,1668,11.214265637490008
2024-10-18,3,1198,10.849243447412354
2024-10-18,4,699,10.829686409155936
2024-10-18,5,495,11.564469562289563
2024-10-18,6,300,12.985933333333332
2024-10-18,7,263,11.81346318124208
2024-10-18,8,114,11.075733187134503
2024-10-18,9,195,10.480832564102563
2024-10-18,10,649,10.292678505392914
2024-10-18,11,1793,12.039539970254694
2024-10-18,12,3169,11.672400925633744
2024-10-18,13,2073,10.558704027978774
2024-10-18,14,1832,11.979501328238719
2024-10-18,15,2367,12.56800247148289
2024-10-18,16,2985,12.241586437744278
2024-10-18,17,3072,12.42823943684896
2024-10-18,18,3000,12.990157205555557
2024-10-18,19,3848,13.501920538808038
2024-10-18,20,4986,13.170361488835404
2024-10-18,21,5503,13.302342407171848
2024-10-18,22,4595,12.882439194776932
2024-10-18,23,3684,12.162978474484257
2024-10-19,0,2726,12.442004102470042
2024-10-19,1,2225,12.293418921348316
2024-10-19,2,1875,12.2885352
2024-10-19,3,1813,12.372337699944843
2024-10-19,4,1456,11.661624027014653
2024-10-19,5,1075,12.915127131782947
2024-10-19,6,822,13.069173682076237
2024-10-19,7,647,13.317820118495618
2024-10-19,8,296,11.16693367117117
2024-10-19,9,193,12.298200431778929
2024-10-19,10,306,10.17849885620915
2024-10-19,11,611,10.741871849427168
2024-10-19,12,1180,11.385798008474577
2024-10-19,13,1853,11.884126596510162
2024-10-19,14,2423,12.259176956940433
2024-10-19,15,2799,13.86291478504228
2024-10-19,16,3235,14.56856894384338
2024-10-19,17,3753,15.733993733901766
2024-10-19,18,4285,15.99945587320109
2024-10-19,19,4467,15.330643078874711
2024-10-19,20,4559,14.761245664253856
2024-10-19,21,4179,14.711410800031906
2024-10-19,22,3592,13.678058453971788
2024-10-19,23,2788,12.70037225011956
2024-10-20,0,2297,12.346676033957335
2024-10-20,1,1809,12.49949728210798
2024-10-20,2,1700,12.72188319607843
2024-10-20,3,1647,12.424975005059705
2024-10-20,4,1315,11.417453092522178
2024-10-20,5,1111,12.392632163216321
2024-10-20,6,794,13.408290596137702
2024-10-20,7,673,13.269510153541356
2024-10-20,8,285,12.760362046783627
2024-10-20,9,203,11.146555172413793
2024-10-20,10,260,9.863479038461538
2024-10-20,11,527,10.942106198608474
2024-10-20,12,988,11.18148544197031
2024-10-20,13,1706,12.686399286830794
2024-10-20,14,2231,13.879747751382041
2024-10-20,15,2822,14.591434939759036
